OBJECTID,type_,ident,Latitude,Longitude,DateTime_,Observer,Month_,Day_,Time,Location,ID,OBS_NO,ident_1,BIRD,Lat,Long_,Bearing,Observed,Singing,Comments,SONG,Distance,BirdID,DataType
364,WAYPOINT,265,45.29024600000,-76.22834500000,2016-06-14 13:59:35,EH,6,14,13:59:35,Panmure,SHARK_150,150,265,SHARK,45.29024600000,-76.22834500000,94,N,N,,,,SHARK,Trianglulation
366,WAYPOINT,266a,45.29004300000,-76.22790300000,2016-06-14 14:01:15,EH,6,14,14:01:15,Panmure,SHARK_150,150,266a,SHARK,45.29004300000,-76.22790300000,14,N,N,,,,SHARK,Trianglulation
369,WAYPOINT,267b,45.29017900000,-76.22746400000,2016-06-14 14:02:16,EH,6,14,14:02:16,Panmure,SHARK_150,150,267b,SHARK,45.29017900000,-76.22746400000,313,N,N,,,,SHARK,Trianglulation
589,WAYPOINT,495,45.28990500000,-76.22714300000,2016-06-24 12:52:38,EH,6,24,12:52:38,Panmure,SHARK_195,195,495,SHARK,45.28990500000,-76.22714300000,282,N,N,,,,SHARK,Trianglulation
590,WAYPOINT,496,45.28995900000,-76.22833700000,2016-06-24 12:56:30,EH,6,24,12:56:30,Panmure,SHARK_195,195,496,SHARK,45.28995900000,-76.22833700000,34,N,N,,,,SHARK,Trianglulation
592,WAYPOINT,497a,45.29057200000,-76.22855700000,2016-06-24 12:58:51,EH,6,24,12:58:51,Panmure,SHARK_195,195,497a,SHARK,45.29057200000,-76.22855700000,100,N,N,,,,SHARK,Trianglulation
640,WAYPOINT,542,45.28985600000,-76.22760900000,2016-06-26 12:16:36,EH,6,26,12:16:36,Panmure,SHARK_211,211,542,SHARK,45.28985600000,-76.22760900000,79,N,N,,,,SHARK,Trianglulation
641,WAYPOINT,543,45.29053100000,-76.22702600000,2016-06-26 12:19:21,EH,6,26,12:19:21,Panmure,SHARK_211,211,543,SHARK,45.29053100000,-76.22702600000,191,N,N,,,,SHARK,Trianglulation
642,WAYPOINT,544,45.28993500000,-76.22703800000,2016-06-26 12:21:24,EH,6,26,12:21:24,Panmure,SHARK_211,211,544,SHARK,45.28993500000,-76.22703800000,345,N,N,,,,SHARK,Trianglulation
735,WAYPOINT,649,45.29057400000,-76.22771000000,2016-07-01 11:14:50,KH,7,1,11:14:50,Panmure,SHARK_353,353,649,SHARK,45.29057400000,-76.22771000000,233,N,N,,,,SHARK,Trianglulation
736,WAYPOINT,650,45.28983300000,-76.22790800000,2016-07-01 11:17:27,KH,7,1,11:17:27,Panmure,SHARK_353,353,650,SHARK,45.28983300000,-76.22790800000,343,N,N,,,,SHARK,Trianglulation
737,WAYPOINT,651,45.29027200000,-76.22860100000,2016-07-01 11:21:39,KH,7,1,11:21:39,Panmure,SHARK_353,353,651,SHARK,45.29027200000,-76.22860100000,87,N,N,,,,SHARK,Trianglulation
787,WAYPOINT,701,45.29057900000,-76.22749000000,2016-07-02 15:15:47,KH,7,2,15:15:47,Panmure,SHARK_375,375,701,SHARK,45.29057900000,-76.22749000000,72,N,N,,,,SHARK,Trianglulation
788,WAYPOINT,702,45.29060800000,-76.22657800000,2016-07-02 15:18:36,KH,7,2,15:18:36,Panmure,SHARK_375,375,702,SHARK,45.29060800000,-76.22657800000,357,N,N,,,,SHARK,Trianglulation
789,WAYPOINT,703,45.29106300000,-76.22714200000,2016-07-02 15:21:18,KH,7,2,15:21:18,Panmure,SHARK_375,375,703,SHARK,45.29106300000,-76.22714200000,112,N,N,,,,SHARK,Trianglulation
833,WAYPOINT,748,45.29023100000,-76.22640200000,2016-07-04 11:08:56,KH,7,4,11:08:56,Panmure,SHARK_395,395,748,SHARK,45.29023100000,-76.22640200000,294,N,N,,,,SHARK,Trianglulation
834,WAYPOINT,749,45.29077900000,-76.22709400000,2016-07-04 11:11:11,KH,7,4,11:11:11,Panmure,SHARK_395,395,749,SHARK,45.29077900000,-76.22709400000,189,N,N,,,,SHARK,Trianglulation
835,WAYPOINT,750,45.29033500000,-76.22772100000,2016-07-04 11:13:20,KH,7,4,11:13:20,Panmure,SHARK_395,395,750,SHARK,45.29033500000,-76.22772100000,76,N,N,,,,SHARK,Trianglulation
137,WAYPOINT,146,45.29053600000,-76.22857400000,2016-06-11 12:13:35,EH,6,11,12:13:35,Panmure,SMURF_96,96,146,SMURF,45.29053600000,-76.22857400000,116,N,N,,,,SMURF,Trianglulation
138,WAYPOINT,147,45.29009400000,-76.22830000000,2016-06-11 12:15:14,EH,6,11,12:15:14,Panmure,SMURF_96,96,147,SMURF,45.29009400000,-76.22830000000,48,N,N,,,,SMURF,Trianglulation
139,WAYPOINT,148,45.29016900000,-76.22776300000,2016-06-11 12:16:31,EH,6,11,12:16:31,Panmure,SMURF_96,96,148,SMURF,45.29016900000,-76.22776300000,303,N,N,,,,SMURF,Trianglulation
267,WAYPOINT,217a,45.29044600000,-76.22826300000,2016-06-13 7:34:45,EH,6,13, 7:34:45,Panmure,SMURF_123,123,217a,SMURF,45.29044600000,-76.22826300000,90,N,N,,,,SMURF,Trianglulation
269,WAYPOINT,218,45.28989700000,-76.22793000000,2016-06-13 7:37:06,EH,6,13, 7:37:06,Panmure,SMURF_123,123,218,SMURF,45.28989700000,-76.22793000000,65,N,N,,,,SMURF,Trianglulation
271,WAYPOINT,219a,45.29062700000,-76.22761500000,2016-06-13 7:40:09,EH,6,13, 7:40:09,Panmure,SMURF_123,123,219a,SMURF,45.29062700000,-76.22761500000,173,N,N,,,,SMURF,Trianglulation
368,WAYPOINT,267a,45.29017900000,-76.22746400000,2016-06-14 14:02:16,EH,6,14,14:02:16,Panmure,SMURF_149,149,267a,SMURF,45.29017900000,-76.22746400000,258,N,Y,,1,,SMURF,Trianglulation
371,WAYPOINT,268a,45.29015500000,-76.22793300000,2016-06-14 14:05:20,EH,6,14,14:05:20,Panmure,SMURF_149,149,268a,SMURF,45.29015500000,-76.22793300000,222,N,Y,,1,,SMURF,Trianglulation
373,WAYPOINT,269a,45.29024000000,-76.22864700000,2016-06-14 14:06:40,EH,6,14,14:06:40,Panmure,SMURF_149,149,269a,SMURF,45.29024000000,45.29199800000,172,N,Y,,1,,SMURF,Trianglulation
487,WAYPOINT,387,45.28949600000,-76.22856600000,2016-06-18 12:50:07,KH,6,18,12:50:07,Panmure,SMURF_289,289,387,SMURF,45.28949600000,-76.22856600000,313,N,N,,,,SMURF,Trianglulation
488,WAYPOINT,388,45.28991100000,-76.22963800000,2016-06-18 12:56:21,KH,6,18,12:56:21,Panmure,SMURF_289,289,388,SMURF,45.28991100000,-76.22963800000,106,N,N,,,,SMURF,Trianglulation
489,WAYPOINT,389,45.29033300000,-76.22907000000,2016-06-18 12:59:51,KH,6,18,12:59:51,Panmure,SMURF_289,289,389,SMURF,45.29033300000,-76.22907000000,163,N,N,,,,SMURF,Trianglulation
506,WAYPOINT,406,45.28987800000,-76.22830600000,2016-06-19 12:28:32,KH,6,19,12:28:32,Panmure,SMURF_296,296,406,SMURF,45.28987800000,-76.22830600000,172,N,N,,,,SMURF,Trianglulation
507,WAYPOINT,407,45.28951700000,-76.22866800000,2016-06-19 12:30:46,KH,6,19,12:30:46,Panmure,SMURF_296,296,407,SMURF,45.28951700000,-76.22866800000,88,N,N,,,,SMURF,Trianglulation
508,WAYPOINT,408,45.28936500000,-76.22795100000,2016-06-19 12:32:45,KH,6,19,12:32:45,Panmure,SMURF_296,296,408,SMURF,45.28936500000,-76.22795100000,309,Y,N,,,,SMURF,Trianglulation
568,WAYPOINT,472,45.29015200000,-76.22813600000,2016-06-22 11:41:15,RR/RW,6,22,11:41:15,Panmure,SMURF_188,188,472,SMURF,45.29015200000,-76.22813600000,200,N,N,,,,SMURF,Trianglulation
569,WAYPOINT,473,45.28973800000,-76.22870300000,2016-06-22 11:43:26,RR/RW,6,22,11:43:26,Panmure,SMURF_188,188,473,SMURF,45.28973800000,-76.22870300000,170,N,N,,,,SMURF,Trianglulation
570,WAYPOINT,474,45.28903100000,-76.22877400000,2016-06-22 11:47:50,RR/RW,6,22,11:47:50,Panmure,SMURF_188,188,474,SMURF,45.28903100000,-76.22877400000,60,N,N,,,,SMURF,Trianglulation
571,WAYPOINT,475,45.28938300000,-76.22820700000,2016-06-22 11:54:19,RR/RW,6,22,11:54:19,Panmure,SMURF_188,188,475,SMURF,45.28938300000,-76.22820700000,10,N,N,,,,SMURF,Trianglulation
613,WAYPOINT,517,45.28999700000,-76.22829500000,2016-06-25 13:07:24,EH,6,25,13:07:24,Panmure,SMURF_204,204,517,SMURF,45.28999700000,-76.22829500000,184,N,Y,,1,,SMURF,Trianglulation
614,WAYPOINT,518,45.28915800000,-76.22867800000,2016-06-25 13:12:38,EH,6,25,13:12:38,Panmure,SMURF_204,204,518,SMURF,45.28915800000,-76.22867800000,81,N,Y,,1,,SMURF,Trianglulation
615,WAYPOINT,519,45.28890600000,-76.22791600000,2016-06-25 13:15:32,EH,6,25,13:15:32,Panmure,SMURF_204,204,519,SMURF,45.28890600000,-76.22791600000,231,N,Y,,1,,SMURF,Trianglulation
747,WAYPOINT,661,45.29013800000,-76.22790500000,2016-07-02 10:25:35,KH,7,2,10:25:35,Panmure,SMURF_360,360,661,SMURF,45.29013800000,-76.22790500000,136,N,N,,,,SMURF,Trianglulation
748,WAYPOINT,662,45.28968200000,-76.22740500000,2016-07-02 10:27:56,KH,7,2,10:27:56,Panmure,SMURF_360,360,662,SMURF,45.28968200000,-76.22740500000,297,N,N,,,,SMURF,Trianglulation
749,WAYPOINT,663,45.28931100000,-76.22848700000,2016-07-02 10:30:39,KH,7,2,10:30:39,Panmure,SMURF_360,360,663,SMURF,45.28931100000,-76.22848700000,358,N,N,,,,SMURF,Trianglulation
751,WAYPOINT,665,45.29009600000,-76.22783500000,2016-07-02 10:52:55,KH,7,2,10:52:55,Panmure,SMURF_361,361,665,SMURF,45.29009600000,-76.22783500000,273,N,N,,,,SMURF,Trianglulation
752,WAYPOINT,666,45.28942800000,-76.22859800000,2016-07-02 10:55:42,KH,7,2,10:55:42,Panmure,SMURF_361,361,666,SMURF,45.28942800000,-76.22859800000,2,N,N,,,,SMURF,Trianglulation
753,WAYPOINT,667,45.29017700000,-76.22915300000,2016-07-02 10:58:34,KH,7,2,10:58:34,Panmure,SMURF_361,361,667,SMURF,45.29017700000,-76.22915300000,136,N,N,,,,SMURF,Trianglulation
784,WAYPOINT,698,45.28981600000,-76.22851700000,2016-07-02 15:05:57,KH,7,2,15:05:57,Panmure,SMURF_374,374,698,SMURF,45.28981600000,-76.22851700000,335,N,N,,,,SMURF,Trianglulation
785,WAYPOINT,699,45.28999000000,-76.22934400000,2016-07-02 15:09:27,KH,7,2,15:09:27,Panmure,SMURF_374,374,699,SMURF,45.28999000000,-76.22934400000,42,N,N,,,,SMURF,Trianglulation
786,WAYPOINT,700,45.29065100000,-76.22864300000,2016-07-02 15:12:06,KH,7,2,15:12:06,Panmure,SMURF_374,374,700,SMURF,45.29065100000,-76.22864300000,209,N,N,,,,SMURF,Trianglulation
796,WAYPOINT,711,45.28994000000,-76.22808400000,2016-07-03 11:35:02,KH,7,3,11:35:02,Panmure,SMURF_380,380,711,SMURF,45.28994000000,-76.22808400000,227,N,N,,,,SMURF,Trianglulation
797,WAYPOINT,712,45.28911400000,-76.22823000000,2016-07-03 11:38:35,KH,7,3,11:38:35,Panmure,SMURF_380,380,712,SMURF,45.28911400000,-76.22823000000,343,N,N,,,,SMURF,Trianglulation
798,WAYPOINT,713,45.28959300000,-76.22925600000,2016-07-03 11:41:30,KH,7,3,11:41:30,Panmure,SMURF_380,380,713,SMURF,45.28959300000,-76.22925600000,85,N,N,,,,SMURF,Trianglulation
836,WAYPOINT,751,45.29024800000,-76.22778300000,2016-07-04 11:16:02,KH,7,4,11:16:02,Panmure,SMURF_396,396,751,SMURF,45.29024800000,-76.22778300000,173,N,N,,,,SMURF,Trianglulation
837,WAYPOINT,752,45.28980400000,-76.22743000000,2016-07-04 11:19:48,KH,7,4,11:19:48,Panmure,SMURF_396,396,752,SMURF,45.28980400000,-76.22743000000,319,N,N,,,,SMURF,Trianglulation
838,WAYPOINT,753,45.28988900000,-76.22845000000,2016-07-04 11:22:50,KH,7,4,11:22:50,Panmure,SMURF_396,396,753,SMURF,45.28988900000,-76.22845000000,82,N,N,,,,SMURF,Trianglulation
843,WAYPOINT,757,45.28997000000,-76.22800500000,2016-07-05 7:22:12,EH,7,5, 7:22:12,Panmure,SMURF_237,237,757,SMURF,45.28997000000,-76.22800500000,287,N,Y,,BOTH,,SMURF,Trianglulation
844,WAYPOINT,758,45.28976600000,-76.22844500000,2016-07-05 7:24:57,EH,7,5, 7:24:57,Panmure,SMURF_237,237,758,SMURF,45.28976600000,-76.22844500000,5,N,Y,,BOTH,,SMURF,Trianglulation
845,WAYPOINT,759,45.29021600000,-76.22894700000,2016-07-05 7:27:25,EH,7,5, 7:27:25,Panmure,SMURF_237,237,759,SMURF,45.29021600000,-76.22894700000,111,N,Y,,BOTH,,SMURF,Trianglulation
879,WAYPOINT,795,45.28989200000,-76.22852200000,2016-07-08 9:40:58,EH,7,8, 9:40:58,Panmure,SMURF_262,262,795,SMURF,45.28989200000,-76.22852200000,71,N,N,,,,SMURF,Trianglulation
880,WAYPOINT,796,45.29027900000,-76.22769200000,2016-07-08 9:43:43,EH,7,8, 9:43:43,Panmure,SMURF_262,262,796,SMURF,45.29027900000,-76.22769200000,198,N,N,,,,SMURF,Trianglulation
881,WAYPOINT,797,45.29031200000,-76.22807400000,2016-07-08 9:44:55,EH,7,8, 9:44:55,Panmure,SMURF_262,262,797,SMURF,45.29031200000,-76.22807400000,146,N,N,,,,SMURF,Trianglulation
892,WAYPOINT,808,45.28995100000,-76.22870000000,2016-07-10 15:02:17,KH,7,10,15:02:17,Panmure,SMURF_399,399,808,SMURF,45.28995100000,-76.22870000000,237,N,N,,,,SMURF,Trianglulation
893,WAYPOINT,809,45.28953400000,-76.22899200000,2016-07-10 15:04:21,KH,7,10,15:04:21,Panmure,SMURF_399,399,809,SMURF,45.28953400000,-76.22899200000,9,N,N,,,,SMURF,Trianglulation
894,WAYPOINT,810,45.29001300000,-76.22928100000,2016-07-10 15:07:38,KH,7,10,15:07:38,Panmure,SMURF_399,399,810,SMURF,45.29001300000,-76.22928100000,125,N,N,,,,SMURF,Trianglulation
895,WAYPOINT,811,45.28992800000,-76.22806300000,2016-07-11 8:17:05,KH,7,11, 8:17:05,Panmure,SMURF_400,400,811,SMURF,45.28992800000,-76.22806300000,151,N,N,,,,SMURF,Trianglulation
896,WAYPOINT,812,45.28947500000,-76.22741800000,2016-07-11 8:20:48,KH,7,11, 8:20:48,Panmure,SMURF_400,400,812,SMURF,45.28947500000,-76.22741800000,302,N,N,,,,SMURF,Trianglulation
897,WAYPOINT,813,45.28929500000,-76.22860600000,2016-07-11 8:27:27,KH,7,11, 8:27:27,Panmure,SMURF_400,400,813,SMURF,45.28929500000,-76.22860600000,44,N,N,,,,SMURF,Trianglulation
23,WAYPOINT,022,45.25928200000,-76.15228400000,2016-06-02 14:30:22,EH,6,2,14:30:22,BurntLands,TIGER_10,10,022,TIGER,45.25928200000,-76.15228400000,32,Y,,,,,TIGER,Trianglulation
24,WAYPOINT,023,45.25961200000,-76.15249000000,2016-06-02 14:35:07,EH,6,2,14:35:07,BurntLands,TIGER_10,10,023,TIGER,45.25961200000,-76.15249000000,112,Y,,,,,TIGER,Trianglulation
25,WAYPOINT,024,45.25966700000,-76.15199000000,2016-06-02 14:36:36,EH,6,2,14:36:36,BurntLands,TIGER_10,10,024,TIGER,45.25966700000,-76.15199000000,224,Y,,,,,TIGER,Trianglulation
16,WAYPOINT,016,45.25927600000,-76.15182900000,2016-06-02 7:15:39,EH,6,2, 7:15:39,BurntLands,TIGER_8,8,016,TIGER,45.25927600000,-76.15182900000,231,Y,,,,,TIGER,Trianglulation
17,WAYPOINT,017,45.25967100000,-76.15205600000,2016-06-02 7:19:02,EH,6,2, 7:19:02,BurntLands,TIGER_8,8,017,TIGER,45.25967100000,-76.15205600000,204,Y,,,,,TIGER,Trianglulation
19,WAYPOINT,018a,45.25936100000,-76.15241100000,2016-06-02 7:22:14,EH,6,2, 7:22:14,BurntLands,TIGER_8,8,018a,TIGER,45.25936100000,-76.15241100000,40,Y,,,,,TIGER,Trianglulation
147,WAYPOINT,152a,45.25897200000,-76.15178100000,2016-06-04 11:16:57,KH,6,4,11:16:57,BurntLands,TIGER_6_4a,6_4a,152a,TIGER,45.25897200000,-76.15178100000,284,N,,,,,TIGER,Trianglulation
149,WAYPOINT,153a,45.25973200000,-76.15213800000,2016-06-04 11:20:10,KH,6,4,11:20:10,BurntLands,TIGER_6_4a,6_4a,153a,TIGER,45.25973200000,-76.15213800000,194,N,,,,,TIGER,Trianglulation
151,WAYPOINT,154a,45.25915000000,-76.15285500000,2016-06-04 11:25:04,KH,6,4,11:25:04,BurntLands,TIGER_6_4a,6_4a,154a,TIGER,45.25915000000,-76.15285500000,124,Y,,,,,TIGER,Trianglulation
163,WAYPOINT,161a,45.25904000000,-76.15292200000,2016-06-04 18:34:20,KH,6,4,18:34:20,BurntLands,TIGER_6_4b,6_4b,161a,TIGER,45.25904000000,-76.15292200000,71,N,,,,,TIGER,Trianglulation
165,WAYPOINT,162a,45.25931300000,-76.15210900000,2016-06-04 18:38:06,KH,6,4,18:38:06,BurntLands,TIGER_6_4b,6_4b,162a,TIGER,45.25931300000,-76.15210900000,178,N,,,,,TIGER,Trianglulation
167,WAYPOINT,163a,45.25897000000,-76.15177200000,2016-06-04 18:42:26,KH,6,4,18:42:26,BurntLands,TIGER_6_4b,6_4b,163a,TIGER,45.25897000000,-76.15177200000,255,N,,,,,TIGER,Trianglulation
179,WAYPOINT,170a,45.25900100000,-76.15308600000,2016-06-05 15:06:38,KH,6,5,15:06:38,BurntLands,TIGER_6_5,6_5,170a,TIGER,45.25900100000,-76.15308600000,58,N,,,,,TIGER,Trianglulation
181,WAYPOINT,171a,45.25908600000,-76.15135900000,2016-06-05 15:11:36,KH,6,5,15:11:36,BurntLands,TIGER_6_5,6_5,171a,TIGER,45.25908600000,-76.15135900000,323,N,,,,,TIGER,Trianglulation
183,WAYPOINT,172a,45.26033500000,-76.15247000000,2016-06-05 15:20:06,KH,6,5,15:20:06,BurntLands,TIGER_6_5,6_5,172a,TIGER,45.26033500000,-76.15247000000,156,N,,,,,TIGER,Trianglulation
50,WAYPOINT,059,45.25919500000,-76.15177600000,2016-06-08 7:51:18,EH,6,8, 7:51:18,BurntLands,TIGER_46,46,059,TIGER,45.25919500000,-76.15177600000,322,N,Y,,,,TIGER,Trianglulation
51,WAYPOINT,060,45.25966900000,-76.15186900000,2016-06-08 7:53:15,EH,6,8, 7:53:15,BurntLands,TIGER_46,46,060,TIGER,45.25966900000,-76.15186900000,236,N,Y,,,,TIGER,Trianglulation
52,WAYPOINT,061,45.25980800000,-76.15273100000,2016-06-08 7:55:53,EH,6,8, 7:55:53,BurntLands,TIGER_46,46,061,TIGER,45.25980800000,-76.15273100000,142,N,Y,,,,TIGER,Trianglulation
309,WAYPOINT,238,45.25912300000,-76.15206500000,2016-06-08 15:24:45,EH,6,8,15:24:45,BurntLands,TIGER_57,57,238,TIGER,45.25912300000,-76.15206500000,308,N,N,,,,TIGER,Trianglulation
311,WAYPOINT,239,45.25948600000,-76.15187000000,2016-06-08 15:26:47,EH,6,8,15:26:47,BurntLands,TIGER_57,57,239,TIGER,45.25948600000,-76.15187000000,262,N,N,,,,TIGER,Trianglulation
313,WAYPOINT,240,45.26261300000,-76.15272400000,2016-06-08 15:34:17,EH,6,8,15:34:17,BurntLands,TIGER_57,57,240,TIGER,45.26261300000,-76.15272400000,207,N,N,,,,TIGER,Trianglulation
332,WAYPOINT,248,45.25923600000,-76.15180700000,2016-06-09 7:20:48,EH,6,9, 7:20:48,BurntLands,TIGER_61,61,248,TIGER,45.25923600000,-76.15180700000,302,N,N,,,,TIGER,Trianglulation
334,WAYPOINT,249,45.25917700000,-76.15245400000,2016-06-09 7:23:19,EH,6,9, 7:23:19,BurntLands,TIGER_61,61,249,TIGER,45.25917700000,-76.15245400000,27,N,N,,,,TIGER,Trianglulation
336,WAYPOINT,250,45.25985100000,-76.15192400000,2016-06-09 7:25:54,EH,6,9, 7:25:54,BurntLands,TIGER_61,61,250,TIGER,45.25985100000,-76.15192400000,217,N,N,,,,TIGER,Trianglulation
84,WAYPOINT,096,45.25838000000,-76.15167400000,2016-06-09 16:02:02,EH,6,9,16:02:02,BurntLands,TIGER_73,73,096,TIGER,45.25838000000,-76.15167400000,305,N,N,,,,TIGER,Trianglulation
85,WAYPOINT,097,45.25914700000,-76.15182500000,2016-06-09 16:06:00,EH,6,9,16:06:00,BurntLands,TIGER_73,73,097,TIGER,45.25914700000,-76.15182500000,222,N,N,,,,TIGER,Trianglulation
86,WAYPOINT,098,45.25906900000,-76.15254800000,2016-06-09 16:08:41,EH,6,9,16:08:41,BurntLands,TIGER_73,73,098,TIGER,45.25906900000,-76.15254800000,153,N,N,,,,TIGER,Trianglulation
131,WAYPOINT,140,45.26004800000,-76.15200200000,2016-06-10 7:21:31,EH,6,10, 7:21:31,BurntLands,TIGER_94,94,140,TIGER,45.26004800000,-76.15200200000,221,N,N,,,,TIGER,Trianglulation
132,WAYPOINT,141,45.25936400000,-76.15183600000,2016-06-10 7:24:26,EH,6,10, 7:24:26,BurntLands,TIGER_94,94,141,TIGER,45.25936400000,-76.15183600000,315,N,N,,,,TIGER,Trianglulation
133,WAYPOINT,142,45.25921100000,-76.15226800000,2016-06-10 7:26:20,EH,6,10, 7:26:20,BurntLands,TIGER_94,94,142,TIGER,45.25921100000,-76.15226800000,2,N,N,,,,TIGER,Trianglulation
162,WAYPOINT,160,45.25879400000,-76.15178100000,2016-06-11 13:10:31,EH,6,11,13:10:31,BurntLands,TIGER_101,101,160,TIGER,45.25879400000,-76.15178100000,262,N,N,,,,TIGER,Trianglulation
164,WAYPOINT,161,45.25907100000,-76.15184700000,2016-06-11 13:12:03,EH,6,11,13:12:03,BurntLands,TIGER_101,101,161,TIGER,45.25907100000,-76.15184700000,213,N,N,,,,TIGER,Trianglulation
166,WAYPOINT,162,45.25908200000,-76.15234800000,2016-06-11 13:13:58,EH,6,11,13:13:58,BurntLands,TIGER_101,101,162,TIGER,45.25908200000,-76.15234800000,162,N,N,,,,TIGER,Trianglulation
239,WAYPOINT,204a,45.25918100000,-76.15182100000,2016-06-13 6:30:08,EH,6,13, 6:30:08,BurntLands,TIGER_118,118,204a,TIGER,45.25918100000,-76.15182100000,336,Y,Y,,,,TIGER,Trianglulation
241,WAYPOINT,205a,45.25970200000,-76.15189200000,2016-06-13 6:31:44,EH,6,13, 6:31:44,BurntLands,TIGER_118,118,205a,TIGER,45.25970200000,-76.15189200000,235,Y,Y,,,,TIGER,Trianglulation
243,WAYPOINT,206,45.25985300000,-76.15231500000,2016-06-13 6:33:35,EH,6,13, 6:33:35,BurntLands,TIGER_118,118,206,TIGER,45.25985300000,-76.15231500000,163,Y,Y,,,,TIGER,Trianglulation
343,WAYPOINT,253a,45.25923300000,-76.15183400000,2016-06-14 12:59:38,EH,6,14,12:59:38,BurntLands,TIGER_140,140,253a,TIGER,45.25923300000,-76.15183400000,314,N,N,,,,TIGER,Trianglulation
345,WAYPOINT,254a,45.25920400000,-76.15220100000,2016-06-14 13:00:54,EH,6,14,13:00:54,BurntLands,TIGER_140,140,254a,TIGER,45.25920400000,-76.15220100000,343,N,N,,,,TIGER,Trianglulation
347,WAYPOINT,255a,45.26027000000,-76.15260400000,2016-06-14 13:04:03,EH,6,14,13:04:03,BurntLands,TIGER_140,140,255a,TIGER,45.26027000000,-76.15260400000,192,N,N,,,,TIGER,Trianglulation
422,WAYPOINT,322,45.25929700000,-76.15178300000,2016-06-16 12:48:33,EH,6,16,12:48:33,BurntLands,TIGER_172,172,322,TIGER,45.25929700000,-76.15178300000,78,N,N,,,,TIGER,Trianglulation
423,WAYPOINT,323,45.25925900000,-76.15077900000,2016-06-16 12:51:24,EH,6,16,12:51:24,BurntLands,TIGER_172,172,323,TIGER,45.25925900000,-76.15077900000,338,N,N,,,,TIGER,Trianglulation
424,WAYPOINT,324,45.25968800000,-76.15097300000,2016-06-16 12:53:37,EH,6,16,12:53:37,BurntLands,TIGER_172,172,324,TIGER,45.25968800000,-76.15097300000,186,N,N,,,,TIGER,Trianglulation
456,WAYPOINT,356,45.25870300000,-76.15132500000,2016-06-17 15:07:44,KH,6,17,15:07:44,BurntLands,TIGER_276,276,356,TIGER,45.25870300000,-76.15132500000,55,N,N,,,,TIGER,Trianglulation
457,WAYPOINT,357,45.25865200000,-76.15060500000,2016-06-17 15:09:51,KH,6,17,15:09:51,BurntLands,TIGER_276,276,357,TIGER,45.25865200000,-76.15060500000,314,N,N,,,,TIGER,Trianglulation
458,WAYPOINT,358,45.25992100000,-76.15043200000,2016-06-17 15:15:17,KH,6,17,15:15:17,BurntLands,TIGER_276,276,358,TIGER,45.25992100000,-76.15043200000,172,N,N,,,,TIGER,Trianglulation
470,WAYPOINT,371,45.25968200000,-76.15123800000,2016-06-18 11:06:35,KH,6,18,11:06:35,BurntLands,TIGER_282,282,371,TIGER,45.25968200000,-76.15123800000,159,N,N,,,,TIGER,Trianglulation
471,WAYPOINT,372,45.25887900000,-76.15153700000,2016-06-18 11:09:17,KH,6,18,11:09:17,BurntLands,TIGER_282,282,372,TIGER,45.25887900000,-76.15153700000,80,N,N,,,,TIGER,Trianglulation
472,WAYPOINT,373,45.25891000000,-76.15039400000,2016-06-18 11:11:38,KH,6,18,11:11:38,BurntLands,TIGER_282,282,373,TIGER,45.25891000000,-76.15039400000,286,N,N,,,,TIGER,Trianglulation
493,WAYPOINT,393,45.25903200000,-76.15045600000,2016-06-19 10:19:30,KH,6,19,10:19:30,BurntLands,TIGER_291,291,393,TIGER,45.25903200000,-76.15045600000,26,N,N,,,,TIGER,Trianglulation
494,WAYPOINT,394,45.25964900000,-76.14956300000,2016-06-19 10:23:17,KH,6,19,10:23:17,BurntLands,TIGER_291,291,394,TIGER,45.25964900000,-76.14956300000,246,N,N,,,,TIGER,Trianglulation
495,WAYPOINT,395,45.25962700000,-76.15073500000,2016-06-19 10:26:36,KH,6,19,10:26:36,BurntLands,TIGER_291,291,395,TIGER,45.25962700000,-76.15073500000,112,N,N,,,,TIGER,Trianglulation
535,WAYPOINT,435,45.25827800000,-76.14989200000,2016-06-20 10:10:47,KH,6,20,10:10:47,BurntLands,TIGER_311,311,435,TIGER,45.25827800000,-76.14989200000,347,N,N,,,,TIGER,Trianglulation
536,WAYPOINT,436,45.25873100000,-76.15078700000,2016-06-20 10:14:19,KH,6,20,10:14:19,BurntLands,TIGER_311,311,436,TIGER,45.25873100000,-76.15078700000,77,N,N,,,,TIGER,Trianglulation
537,WAYPOINT,437,45.25918800000,-76.14995500000,2016-06-20 10:19:07,KH,6,20,10:19:07,BurntLands,TIGER_311,311,437,TIGER,45.25918800000,-76.14995500000,224,N,N,,,,TIGER,Trianglulation
543,WAYPOINT,444,45.25820400000,-76.15164300000,2016-06-22 7:36:22,RR/RW,6,22, 7:36:22,BurntLands,TIGER_178,178,444,TIGER,45.25820400000,-76.15164300000,50,N,N,,,,TIGER,Trianglulation
544,WAYPOINT,445,45.25911600000,-76.15106700000,2016-06-22 7:42:13,RR/RW,6,22, 7:42:13,BurntLands,TIGER_178,178,445,TIGER,45.25911600000,-76.15106700000,140,N,N,,,,TIGER,Trianglulation
545,WAYPOINT,446,45.25916700000,-76.14987400000,2016-06-22 7:51:13,RR/RW,6,22, 7:51:13,BurntLands,TIGER_178,178,446,TIGER,45.25916700000,-76.14987400000,180,N,N,,,,TIGER,Trianglulation
